time/episodes,train/critic_loss,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,rollout/ep_len_mean,train/actor_loss,train/n_updates
21550,44.193397521972656,38,1112295,287.17004832,10622,0.0001,88.22,-66.72492218017578,1102294
21560,40.018341064453125,38,1113178,287.23532253999997,10646,0.0001,87.82,-67.24241638183594,1103177
21570,49.62507629394531,38,1114132,289.13971511000005,10672,0.0001,88.93,-69.07405090332031,1104131
21580,40.95893096923828,38,1114941,288.43682094,10694,0.0001,88.73,-62.70734786987305,1104940
21590,51.306640625,38,1115719,282.75939074999997,10715,0.0001,86.99,-70.55985260009766,1105718
21600,48.404510498046875,38,1116769,286.35134668999996,10743,0.0001,88.29,-70.55316925048828,1106768
21610,40.94367218017578,38,1117452,276.53619474999994,10762,0.0001,85.92,-69.99479675292969,1107451
21620,37.80061340332031,38,1118325,276.58007340000006,10786,0.0001,85.54,-71.29324340820312,1108324
21630,35.07515335083008,38,1119330,278.29021343000005,10812,0.0001,86.7,-66.54647064208984,1109329
21640,36.46730041503906,38,1120308,282.68198224,10839,0.0001,88.59,-71.83396911621094,1110307
21650,47.83041763305664,38,1121190,281.3072123,10863,0.0001,88.95,-65.99751281738281,1111189
21660,42.52659606933594,38,1122142,283.94426316,10888,0.0001,89.64,-69.63897705078125,1112141
21670,39.66156005859375,38,1122958,279.81962948999995,10911,0.0001,88.26,-64.11629486083984,1112957
21680,43.429046630859375,38,1123800,280.53700479,10933,0.0001,88.59,-72.10275268554688,1113799
21690,39.79880905151367,38,1124690,286.1160588,10957,0.0001,89.71,-69.20915985107422,1114689
21700,42.289241790771484,38,1125557,281.70450332,10981,0.0001,87.88,-67.050048828125,1115556
21710,42.40892791748047,38,1126380,288.18798555,11002,0.0001,89.28,-65.39157104492188,1116379
21720,37.86494827270508,38,1127361,290.93968848000003,11026,0.0001,90.36,-73.60175323486328,1117360
21730,43.47659683227539,38,1128537,299.11842761,11056,0.0001,92.07,-66.64659881591797,1118536
21740,43.593360900878906,38,1129538,302.73944028,11081,0.0001,92.3,-70.58234405517578,1119537
21750,40.466670989990234,38,1130523,308.53134729000004,11106,0.0001,93.33,-67.18798828125,1120522
21760,43.013858795166016,38,1131506,309.91581497,11131,0.0001,93.64,-68.60877227783203,1121505
21770,46.46186065673828,38,1132446,314.65291909,11155,0.0001,94.88,-70.72378540039062,1122445
21780,40.079368591308594,38,1133343,316.76644269,11177,0.0001,95.43,-70.92715454101562,1123342
21790,40.805912017822266,38,1134296,315.57510090999995,11202,0.0001,96.06,-71.3102035522461,1124295
21800,45.55307388305664,38,1135318,320.97899911,11228,0.0001,97.61,-67.22484588623047,1125317
21810,38.33845520019531,38,1136208,323.64258995,11250,0.0001,98.28,-79.59386444091797,1126207
21820,47.78437805175781,38,1137013,318.57183885,11271,0.0001,96.52,-70.45985412597656,1127012
21830,42.417137145996094,38,1137852,306.84880475,11294,0.0001,93.15,-68.03866577148438,1127851
21840,43.636573791503906,38,1138812,305.48195240000007,11319,0.0001,92.74,-65.17774963378906,1128811
21850,44.56266784667969,38,1139613,298.8697693800001,11341,0.0001,90.9,-69.9592514038086,1129612
21860,38.830482482910156,38,1140495,296.32099542,11364,0.0001,89.89,-69.28189849853516,1130494
21870,45.299827575683594,38,1141372,295.67493969,11388,0.0001,89.26,-73.560546875,1131371
21880,36.67530822753906,38,1142257,295.58613047999995,11412,0.0001,89.14,-70.12399291992188,1132256
21890,41.165199279785156,38,1143105,293.55794724,11435,0.0001,88.09,-67.80277252197266,1133104
21900,51.292301177978516,38,1144032,289.01854602,11460,0.0001,87.14,-65.60581970214844,1134031
21910,44.878273010253906,38,1144803,284.43715527999996,11481,0.0001,85.95,-71.5864486694336,1134802
21920,50.992549896240234,38,1145672,284.6823888999999,11504,0.0001,86.59,-80.04957580566406,1135671
21930,48.171661376953125,38,1146672,291.25680225,11531,0.0001,88.2,-71.07965087890625,1136671
21940,41.6570930480957,38,1147628,290.05729838999997,11556,0.0001,88.16,-67.73272705078125,1137627
21950,48.382850646972656,38,1148479,291.02771145,11579,0.0001,88.66,-68.09944152832031,1138478
21960,42.82649612426758,38,1149484,295.28673168999995,11606,0.0001,89.89,-70.8366928100586,1139483
21970,41.57026672363281,38,1150449,298.97921936,11632,0.0001,90.77,-66.42911529541016,1140448
21980,45.22506332397461,38,1151434,303.46085772000004,11658,0.0001,91.77,-62.74550247192383,1141433
21990,41.3653450012207,38,1152427,310.13301694,11685,0.0001,93.22,-64.7098159790039,1142426
22000,46.2163200378418,38,1153340,311.17647343,11710,0.0001,93.08,-70.86800384521484,1143339
22010,42.60795211791992,38,1154265,316.25855732,11733,0.0001,94.62,-70.49701690673828,1144264
22020,40.269683837890625,38,1155093,317.1337709,11754,0.0001,94.21,-63.176788330078125,1145092
22030,50.76386642456055,38,1155990,311.90649058,11776,0.0001,93.18,-66.87362670898438,1145989
22040,43.854515075683594,38,1156830,308.94035210000004,11797,0.0001,92.02,-68.20439147949219,1146829
22050,30.815235137939453,38,1157633,306.90571216,11818,0.0001,91.54,-71.76661682128906,1147632
22060,42.0739631652832,38,1158707,309.29036193999997,11845,0.0001,92.23,-70.93474578857422,1148706
22070,50.702659606933594,38,1159645,304.94921835,11868,0.0001,91.96,-72.4882583618164,1149644
22080,36.108909606933594,38,1160580,302.74562481,11892,0.0001,91.46,-72.26637268066406,1150579
22090,40.78129577636719,38,1161562,298.69714486,11917,0.0001,91.35,-68.38491821289062,1151561
22100,37.854469299316406,38,1162507,298.85028144000006,11941,0.0001,91.67,-67.70201873779297,1152506
22110,45.17559051513672,38,1163367,297.78109606000004,11962,0.0001,91.02,-73.70117950439453,1153366
22120,43.310455322265625,38,1164502,306.67806766999996,11991,0.0001,94.09,-66.4058837890625,1154501
22130,45.7415885925293,38,1165375,305.09307780999995,12013,0.0001,93.85,-69.73017883300781,1155374
22140,45.016143798828125,38,1166430,314.0815793,12039,0.0001,96.0,-68.12157440185547,1156429
22150,44.876495361328125,38,1167478,322.62711043,12066,0.0001,98.45,-70.07169342041016,1157477
22160,39.30992126464844,38,1168505,320.14384409999997,12092,0.0001,97.98,-64.69581604003906,1158504
22170,42.901737213134766,38,1169573,324.41034216,12119,0.0001,99.28,-65.62782287597656,1159572
22180,45.724853515625,38,1170458,319.83140944999997,12141,0.0001,98.78,-70.15875244140625,1160457
22190,33.096229553222656,38,1171475,319.89011471,12167,0.0001,99.13,-69.484130859375,1161474
22200,42.54917907714844,38,1172398,318.24395245,12190,0.0001,98.91,-71.45850372314453,1162397
22210,47.463104248046875,38,1173290,317.17460787000005,12212,0.0001,99.23,-72.790283203125,1163289
22220,52.30625915527344,38,1174132,308.87644759,12234,0.0001,96.3,-69.99436950683594,1164131
22230,45.12696838378906,38,1175090,312.45321765,12258,0.0001,97.15,-74.74871826171875,1165089
22240,48.06205749511719,38,1176056,307.78565022999993,12283,0.0001,96.26,-71.66249084472656,1166055
22250,39.62122344970703,38,1176983,303.38151121000004,12306,0.0001,95.05,-73.97631072998047,1166982
22260,44.523521423339844,38,1178280,312.14432587000005,12339,0.0001,97.75,-76.16522979736328,1168279
22270,45.264625549316406,38,1179155,306.06318473,12361,0.0001,95.82,-69.19459533691406,1169154
22280,42.23388671875,38,1180137,311.18689526000003,12386,0.0001,96.79,-72.76341247558594,1170136
22290,39.685569763183594,38,1181015,309.6604076,12408,0.0001,95.4,-72.47795104980469,1171014
22300,49.857330322265625,38,1182008,312.8764576,12433,0.0001,96.1,-69.40676879882812,1172007
22310,47.30537796020508,38,1183004,318.60302644,12458,0.0001,97.14,-74.02986145019531,1173003
22320,41.679908752441406,38,1184087,327.23957188,12486,0.0001,99.55,-68.0109634399414,1174086
22330,54.76015853881836,38,1185081,330.19305607999996,12511,0.0001,99.91,-67.6576919555664,1175080
22340,47.085174560546875,38,1185994,327.33480755999994,12534,0.0001,99.38,-72.86112976074219,1175993
22350,45.3548583984375,38,1186849,323.67612479,12555,0.0001,98.66,-73.80818176269531,1176848
22360,43.070343017578125,38,1187750,308.75484683,12579,0.0001,94.7,-71.015380859375,1177749
22370,49.7956657409668,38,1188578,306.23747919,12600,0.0001,94.23,-67.79370880126953,1178577
22380,60.91116714477539,38,1189436,303.55317965,12622,0.0001,92.99,-69.32335662841797,1179435
22390,44.423133850097656,38,1190320,302.16645057,12646,0.0001,93.05,-69.43473052978516,1180319
22400,40.319068908691406,38,1191230,299.19801381,12671,0.0001,92.22,-72.16561889648438,1181229
22410,46.29896926879883,38,1192231,297.69529976999996,12698,0.0001,92.27,-67.84877014160156,1182230
22420,57.408363342285156,38,1193094,288.64725971,12721,0.0001,90.07,-73.35722351074219,1183093
22430,43.28424835205078,38,1194172,290.20018593,12750,0.0001,90.91,-64.87599182128906,1184171
22440,41.15452194213867,38,1195162,292.58565748999996,12777,0.0001,91.68,-67.44225311279297,1185161
22450,44.36286163330078,38,1195975,293.56672077999997,12799,0.0001,91.26,-70.92581176757812,1185974
22460,51.56868362426758,38,1196866,295.29745772999996,12823,0.0001,91.16,-73.09294891357422,1186865
22470,40.41217041015625,38,1197841,300.957724,12850,0.0001,92.63,-79.28984832763672,1187840
22480,52.23571014404297,38,1198744,302.77386886,12874,0.0001,93.08,-66.12641906738281,1188743
22490,44.323822021484375,38,1199557,302.04679945,12896,0.0001,92.37,-72.96806335449219,1189556
22500,46.17057418823242,38,1200490,303.38148438,12922,0.0001,92.6,-73.47358703613281,1190489
22510,44.890045166015625,38,1201450,300.34749639000006,12948,0.0001,92.19,-66.35659790039062,1191449
22520,44.5870246887207,38,1202328,301.28742136,12972,0.0001,92.34,-69.03254699707031,1192327
22530,41.24507522583008,38,1203441,303.10300087999997,13002,0.0001,92.69,-70.96952819824219,1193440
22540,55.672637939453125,38,1204403,302.96263864,13028,0.0001,92.41,-79.58773803710938,1194402
22550,55.535892486572266,38,1205342,306.70950727999997,13054,0.0001,93.67,-73.5733871459961,1195341
22560,38.9678955078125,38,1206271,305.47537450999994,13079,0.0001,94.05,-68.580322265625,1196270
22570,49.3987922668457,38,1207339,310.29254354,13108,0.0001,94.98,-76.42811584472656,1197338
22580,40.858943939208984,38,1208399,317.08498137,13136,0.0001,96.55,-74.8545150756836,1198398
22590,52.65497589111328,38,1209317,319.82818176999996,13161,0.0001,97.6,-65.61865997314453,1199316
22600,48.05337142944336,38,1210293,322.17394120000006,13187,0.0001,98.03,-69.70527648925781,1200292
22610,39.54534149169922,38,1211328,326.10977571999996,13215,0.0001,98.78,-73.93368530273438,1201327
22620,44.791709899902344,38,1212265,326.30280547999996,13239,0.0001,99.37,-68.62614440917969,1202264
22630,47.890869140625,38,1213186,319.97905571,13262,0.0001,97.45,-70.90913391113281,1203185
22640,62.17265319824219,38,1213889,307.44031444999996,13280,0.0001,94.86,-69.67729949951172,1203888
22650,51.24690246582031,38,1214681,299.20702059,13300,0.0001,93.39,-71.720947265625,1204680
22660,38.35357666015625,38,1215484,294.74705434,13321,0.0001,92.13,-71.08309936523438,1205483
22670,38.03076171875,38,1216389,289.11830115,13343,0.0001,90.5,-67.429931640625,1206388
22680,48.30107116699219,38,1217446,287.65929911,13370,0.0001,90.47,-61.46992492675781,1207445
22690,44.15483856201172,38,1218423,292.84266346,13395,0.0001,91.06,-75.38109588623047,1208422
22700,45.584747314453125,38,1219330,289.24186969,13417,0.0001,90.37,-75.41783142089844,1209329
22710,39.809173583984375,38,1220344,291.03249469,13443,0.0001,90.16,-70.76802062988281,1210343
22720,41.473358154296875,38,1221290,293.51386837,13467,0.0001,90.25,-76.8060531616211,1211289
22730,40.508331298828125,38,1222419,301.24766182,13495,0.0001,92.33,-72.29856872558594,1212418
22740,42.819175720214844,38,1223459,314.40575336,13522,0.0001,95.7,-70.40754699707031,1213458
22750,34.177818298339844,38,1224472,325.95036401,13547,0.0001,97.91,-71.5538330078125,1214471
22760,44.10176086425781,38,1225452,333.9543408400001,13572,0.0001,99.68,-70.28982543945312,1215451
22770,44.061622619628906,38,1226283,332.21767151,13593,0.0001,98.94,-71.84574127197266,1216282
22780,46.11357498168945,38,1227367,332.75717966,13620,0.0001,99.21,-77.84391784667969,1217366
22790,37.61124038696289,38,1228449,335.15952381000005,13647,0.0001,100.26,-69.99542236328125,1218448
22800,45.69026565551758,38,1229477,338.95446085,13672,0.0001,101.47,-73.71492004394531,1219476
22810,48.60077667236328,38,1230761,348.16705390000004,13705,0.0001,104.17,-68.46485900878906,1220760
22820,57.68437194824219,38,1231813,352.68919318,13731,0.0001,105.23,-65.51451110839844,1221812
22830,47.76000213623047,38,1232886,350.03748155,13759,0.0001,104.67,-73.74232482910156,1222885
22840,51.89099884033203,38,1233927,353.75446114,13787,0.0001,104.68,-68.1088638305664,1223926
22850,47.05915069580078,38,1235274,365.58303149000017,13823,0.0001,108.02,-71.99898529052734,1225273
22860,50.31560516357422,38,1236337,369.29243651999997,13852,0.0001,108.85,-68.95710754394531,1226336
22870,46.99567413330078,38,1237467,379.15603224000006,13882,0.0001,111.84,-72.68296813964844,1227466
22880,51.940277099609375,38,1238535,378.72770147000006,13911,0.0001,111.68,-72.40345001220703,1228534
22890,50.69116973876953,38,1239543,373.6852560600001,13938,0.0001,110.94,-75.19974517822266,1229542
22900,46.283233642578125,38,1240466,370.66488018999996,13962,0.0001,109.89,-77.33733367919922,1230465
22910,47.98947525024414,38,1241531,361.67612043,13991,0.0001,107.7,-75.35135650634766,1231530
22920,38.871368408203125,38,1242426,355.5067921699999,14015,0.0001,106.13,-72.46289825439453,1232425
22930,45.91010284423828,38,1243524,355.30238821,14045,0.0001,106.38,-68.66065979003906,1233523
22940,49.35203552246094,38,1244568,353.22056697999994,14073,0.0001,106.41,-67.70799255371094,1234567
22950,45.039886474609375,38,1245500,337.45185256999997,14098,0.0001,102.26,-72.12859344482422,1235499
22960,56.241668701171875,38,1246613,337.1923637299999,14127,0.0001,102.76,-68.6587905883789,1236612
22970,48.42394256591797,38,1247759,336.06131028000004,14156,0.0001,102.92,-71.35942840576172,1237758
22980,45.58100128173828,38,1248811,333.25975409000006,14182,0.0001,102.76,-73.47820281982422,1238810
22990,48.84600067138672,38,1249948,339.95248231000005,14211,0.0001,104.05,-70.69459533691406,1239947
23000,36.12023162841797,38,1251146,350.9216226699999,14241,0.0001,106.8,-75.75984191894531,1241145
23010,50.811302185058594,38,1252351,357.05534345000007,14271,0.0001,108.2,-72.45907592773438,1242350
23020,47.61102294921875,38,1253250,357.52566857000005,14294,0.0001,108.24,-71.64088439941406,1243249
23030,44.80883026123047,38,1254231,354.79110276,14318,0.0001,107.07,-75.65937042236328,1244230
23040,59.03002166748047,38,1255220,352.71146257999993,14343,0.0001,106.52,-79.66535949707031,1245219
23050,46.19629669189453,38,1256206,354.3447443199999,14369,0.0001,107.06,-76.17218017578125,1246205
23060,48.95037841796875,38,1257054,343.82089031000004,14392,0.0001,104.41,-75.18488311767578,1247053
23070,43.62118148803711,38,1258005,337.59425043000005,14418,0.0001,102.46,-67.08309936523438,1248004
23080,48.600467681884766,38,1259007,337.97294694,14445,0.0001,101.96,-80.33528137207031,1249006
23090,53.04389572143555,38,1259999,331.42525943,14472,0.0001,100.51,-78.00247192382812,1249998
23100,36.432655334472656,38,1260788,315.73616496,14493,0.0001,96.42,-77.25489044189453,1250787
23110,47.785587310791016,38,1261773,304.84687112000006,14520,0.0001,94.22,-69.99087524414062,1251772
23120,46.66698455810547,38,1262735,306.43124068000003,14546,0.0001,94.85,-70.11912536621094,1252734
23130,41.179847717285156,38,1263671,305.19507369,14571,0.0001,94.4,-77.1939926147461,1253670
23140,41.972591400146484,38,1264601,304.79150172,14596,0.0001,93.81,-71.86351013183594,1254600
23150,49.162567138671875,38,1265854,315.55649343000005,14630,0.0001,96.48,-72.47589874267578,1255853
23160,46.10453414916992,38,1266883,323.97279569,14658,0.0001,98.29,-68.74322509765625,1256882
23170,50.58467102050781,38,1267909,325.97843434,14684,0.0001,99.04,-75.0908203125,1257908
23180,50.37861633300781,38,1268843,323.5331322,14708,0.0001,98.36,-72.55138397216797,1258842
23190,46.69064712524414,38,1269808,321.3568666,14732,0.0001,98.09,-72.53429412841797,1259807
23200,48.63311004638672,38,1270865,329.68725569000003,14759,0.0001,100.77,-74.01018524169922,1260864
23210,55.378379821777344,38,1271970,336.66994375999997,14786,0.0001,101.97,-73.70085144042969,1261969
23220,43.12976837158203,38,1272916,336.50451405,14810,0.0001,101.81,-72.96697998046875,1262915
23230,40.07188415527344,38,1273876,336.8007068300001,14834,0.0001,102.05,-77.7691879272461,1263875
23240,40.26488494873047,38,1274803,337.53114993,14858,0.0001,102.02,-75.261474609375,1264802
23250,45.962303161621094,38,1275804,327.29394307999996,14883,0.0001,99.5,-75.1291275024414,1265803
23260,50.51813888549805,38,1276690,323.35248816999996,14906,0.0001,98.07,-72.7680892944336,1266689
23270,46.555328369140625,38,1277783,325.4347408,14933,0.0001,98.74,-74.83565521240234,1267782
23280,41.630577087402344,38,1278751,327.82605258,14958,0.0001,99.08,-75.28010559082031,1268750
23290,61.47028350830078,38,1279707,328.8451678099999,14982,0.0001,98.99,-78.64395904541016,1269706
23300,47.53334045410156,38,1280613,323.59190436,15004,0.0001,97.48,-76.5805435180664,1270612
23310,43.85868835449219,38,1281701,321.2268259,15032,0.0001,97.31,-62.99420166015625,1271700
23320,48.9736213684082,38,1282629,319.35106857999995,15055,0.0001,97.13,-78.22895812988281,1272628
23330,45.04401397705078,38,1283576,319.93382099,15080,0.0001,97.0,-72.27123260498047,1273575
23340,37.815765380859375,38,1284672,323.86962026000003,15107,0.0001,98.69,-72.6670150756836,1274671
23350,47.08749008178711,38,1285574,320.80747601,15130,0.0001,97.7,-71.7853012084961,1275573
23360,51.54662322998047,38,1286537,322.06053945,15160,0.0001,98.47,-76.57781219482422,1276536
23370,41.13041687011719,38,1287563,320.53475337000003,15184,0.0001,97.8,-79.21665954589844,1277562
23380,48.80609130859375,38,1288627,325.03104597,15208,0.0001,98.76,-66.25345611572266,1278626
23390,56.71466827392578,38,1289611,327.89134417,15231,0.0001,99.04,-73.92987823486328,1279610
23400,51.513771057128906,38,1290509,329.12645192,15251,0.0001,98.96,-72.13603973388672,1280508
23410,38.496788024902344,38,1291509,327.73821227,15274,0.0001,98.08,-73.18327331542969,1281508
23420,43.65386962890625,38,1292513,328.78777969000004,15297,0.0001,98.84,-72.6662826538086,1282512
23430,47.627906799316406,38,1293534,329.44560594,15320,0.0001,99.58,-80.8974838256836,1283533
23440,46.91567611694336,38,1294540,324.21320325,15344,0.0001,98.68,-80.5982894897461,1284539
23450,47.878173828125,38,1295814,339.1339009,15373,0.0001,102.4,-79.83206176757812,1285813
23460,52.63428497314453,38,1296655,335.3898837600001,15392,0.0001,101.18,-73.11933135986328,1286654
23470,49.22264862060547,38,1297771,339.95037455,15420,0.0001,102.08,-76.90019226074219,1287770
23480,41.121124267578125,38,1298788,337.59240071000005,15447,0.0001,101.61,-72.951904296875,1288787
23490,40.979984283447266,38,1299820,338.3205252800001,15475,0.0001,102.09,-68.28623962402344,1289819
23500,47.53218078613281,38,1300655,335.07695548,15494,0.0001,101.46,-74.46188354492188,1290654
23510,60.98277282714844,38,1301645,333.86768763,15517,0.0001,101.36,-77.49358367919922,1291644
23520,48.690155029296875,38,1302532,331.64339648000004,15538,0.0001,100.19,-78.25531005859375,1292531
23530,54.48177719116211,38,1303582,332.22016591,15563,0.0001,100.48,-74.65177917480469,1293581
23540,53.95025634765625,38,1304655,335.9535994400001,15589,0.0001,101.15,-73.94055938720703,1294654
23550,54.22685241699219,38,1305772,328.0091371000001,15619,0.0001,99.58,-81.13898468017578,1295771
23560,54.04327392578125,38,1306878,338.43245391,15645,0.0001,102.23,-79.29013061523438,1296877
23570,40.66262435913086,38,1308055,342.34818509999997,15672,0.0001,102.84,-71.80476379394531,1298054
23580,47.254730224609375,38,1308993,337.05933523000004,15694,0.0001,102.05,-68.32732391357422,1298992
23590,44.71431350708008,38,1309999,334.65242144999996,15718,0.0001,101.79,-73.63740539550781,1299998
23600,53.905784606933594,38,1310886,337.45996768000003,15739,0.0001,102.31,-73.523193359375,1300885
23610,45.65277862548828,38,1311894,338.07797594999994,15762,0.0001,102.49,-74.03532409667969,1301893
23620,51.15253448486328,38,1312957,343.03604226000004,15787,0.0001,104.25,-77.90080261230469,1302956
23630,48.56170654296875,38,1313868,340.4712294099999,15810,0.0001,102.86,-75.8610610961914,1303867
23640,44.046268463134766,38,1315090,348.33350490000004,15838,0.0001,104.35,-77.53263854980469,1305089
23650,58.635841369628906,38,1316254,351.58747124999996,15867,0.0001,104.82,-73.83611297607422,1306253
23660,47.89791488647461,38,1317318,349.56405601,15892,0.0001,104.4,-75.38343048095703,1307317
23670,41.162967681884766,38,1318213,335.9167512199999,15914,0.0001,101.58,-79.42141723632812,1308212
23680,46.865692138671875,38,1319462,348.16582873,15944,0.0001,104.69,-74.69624328613281,1309461
23690,49.59493637084961,38,1320412,345.23853411999994,15966,0.0001,104.13,-79.0648422241211,1310411
23700,41.57436752319336,38,1321346,344.8390388099999,15989,0.0001,104.6,-76.62224578857422,1311345
23710,45.66297912597656,38,1322379,345.55954311999994,16014,0.0001,104.85,-74.08885192871094,1312378
23720,50.176300048828125,38,1323387,345.02801815,16039,0.0001,104.3,-78.103515625,1313386
23730,43.535911560058594,38,1324550,351.93044624000004,16068,0.0001,106.82,-77.42864227294922,1314549
23740,50.0163459777832,38,1325647,345.76348219000005,16098,0.0001,105.57,-83.3184814453125,1315646
23750,53.03547668457031,38,1326790,345.04766505,16124,0.0001,105.36,-69.97676086425781,1316789
23760,49.00092315673828,38,1327822,344.31662325,16148,0.0001,105.04,-78.29107666015625,1317821
23770,58.52306365966797,38,1328878,350.44504946,16173,0.0001,106.65,-77.97992706298828,1318877
23780,47.54519271850586,38,1329740,335.60973821,16193,0.0001,102.78,-80.56889343261719,1319739
23790,46.41858673095703,38,1330714,339.69297176,16216,0.0001,103.02,-74.96246337890625,1320713
23800,49.47693634033203,38,1331914,350.95004221999994,16244,0.0001,105.68,-76.83547973632812,1321913
23810,56.254127502441406,38,1333010,354.70276034,16270,0.0001,106.31,-71.57691192626953,1323009
23820,45.181243896484375,38,1333964,354.26236850999993,16291,0.0001,105.77,-79.55933380126953,1323963
23830,53.287288665771484,38,1335196,357.60279472,16320,0.0001,106.46,-78.79351806640625,1325195
23840,41.543617248535156,38,1336383,361.11029437999997,16348,0.0001,107.36,-72.86796569824219,1326382
23850,49.22623062133789,38,1337484,360.77981502,16373,0.0001,106.94,-82.96915435791016,1327483
23860,45.96855163574219,38,1338672,367.97128718000005,16401,0.0001,108.5,-77.64451599121094,1328671
23870,59.47219467163086,38,1339873,375.38177084999995,16429,0.0001,109.95,-72.19027709960938,1329872
23880,52.90504837036133,38,1341129,388.9018637,16458,0.0001,113.89,-78.90403747558594,1331128
23890,63.12977981567383,38,1342271,394.94033841,16485,0.0001,115.57,-79.81376647949219,1332270
23900,48.75957489013672,38,1343222,386.2488684400001,16508,0.0001,113.08,-81.67416381835938,1333221
23910,48.26316833496094,38,1344585,396.85499501999993,16539,0.0001,115.75,-72.38824462890625,1334584
23920,45.57880401611328,38,1345798,404.74379019,16568,0.0001,118.34,-80.44489288330078,1335797
23930,51.751380920410156,38,1346932,403.1650404500001,16595,0.0001,117.36,-78.83729553222656,1336931
23940,67.76142883300781,38,1348005,399.71821216000006,16620,0.0001,116.22,-75.51438903808594,1338004
23950,51.310020446777344,38,1349049,397.03302817,16649,0.0001,115.65,-79.97246551513672,1339048
23960,54.19007873535156,38,1350098,391.2262266,16678,0.0001,114.26,-77.77202606201172,1340097
23970,47.43926239013672,38,1351303,390.16994429999994,16706,0.0001,114.3,-78.53726959228516,1341302
23980,43.93756866455078,38,1352439,387.64104276,16735,0.0001,113.1,-72.99163818359375,1342438
23990,59.797298431396484,38,1353570,385.97486826000016,16764,0.0001,112.99,-81.96795654296875,1343569
24000,54.8939323425293,38,1354487,385.24019025999996,16785,0.0001,112.65,-76.2785415649414,1344486
24010,50.96588897705078,38,1355561,372.3861650799999,16810,0.0001,109.76,-77.04537963867188,1345560
24020,47.15522003173828,38,1356684,369.07349841,16837,0.0001,108.86,-75.02144622802734,1346683
24030,55.80475616455078,38,1357749,364.8183035799999,16864,0.0001,108.17,-73.89435577392578,1347748
24040,49.52727127075195,38,1358738,360.87122826,16888,0.0001,107.33,-75.74715423583984,1348737
24050,45.8778190612793,38,1359824,363.33142378,16914,0.0001,107.75,-76.33474731445312,1349823
24060,51.375125885009766,38,1360887,362.75221064,16941,0.0001,107.89,-76.15836334228516,1350886
24070,49.349727630615234,38,1361854,353.7780384700001,16965,0.0001,105.51,-79.74246978759766,1351853
24080,53.15633773803711,38,1362996,354.1735564700001,16993,0.0001,105.57,-75.57821655273438,1352995
24090,55.791542053222656,38,1364170,356.51437207,17023,0.0001,106.0,-71.34422302246094,1354169
24100,57.706748962402344,38,1365110,356.63686879,17045,0.0001,106.23,-76.177978515625,1355109
24110,40.61744689941406,38,1366178,358.07619988,17066,0.0001,106.17,-75.70875549316406,1356177
24120,47.726539611816406,38,1367042,349.15689227999997,17083,0.0001,103.58,-82.87487030029297,1357041
24130,44.98998260498047,38,1368201,352.44458496,17111,0.0001,104.52,-77.96222686767578,1358200
